,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2014-05-09,29.31391500000973,248567.437785,248596.7517,0.0009786061290988357,,2.4859675169999984
2014-05-12,29.31391500000973,250285.913291,250315.227206,0.006912702978813856,,2.5031522720599986
2014-05-13,29.31391500000973,251016.311231,251045.625146,0.0029179125383327342,,2.5104562514599986
2014-05-14,29.31391500000973,250392.86313699998,250422.17705199998,-0.002483405530916749,,2.5042217705199983
2014-05-15,29.31391500000973,246558.89847699995,246588.21239199996,-0.015310004509719977,,2.465882123919998
2014-05-16,29.31391500000973,246565.485522,246594.799437,2.6712732681621887e-05,,2.4659479943699987
2014-05-19,29.31391500000973,246701.659788,246730.973703,0.0005522187260675882,,2.4673097370299986
2014-05-20,29.31391500000973,247625.133424,247654.447339,0.0037428362646987345,,2.476544473389999
2014-05-21,29.31391500000973,246256.08230299997,246285.39621799998,-0.005528070001206142,,2.4628539621799987
2014-05-22,29.31391500000973,247601.339842,247630.653757,0.005462189637136516,,2.476306537569999
2014-05-23,29.31391500000973,248721.782121,248751.096036,0.004524650975155531,,2.487510960359999
2014-05-27,29.31391500000973,251126.37108299998,251155.68499799998,0.009666646701536497,,2.511556849979999
2014-05-28,29.31391500000973,251755.97867499996,251785.29258999997,0.002506841889742706,,2.517852925899999
2014-05-29,29.31391500000973,251733.198523,251762.512438,-9.047451408150664e-05,,2.5176251243799994
2014-05-30,29.31391500000973,252274.775844,252304.089759,0.0021511436144940888,,2.523040897589999
2014-06-02,29.31391500000973,254253.43963000004,254282.75354500004,0.007842376982038157,,2.54282753545
2014-06-03,29.31391500000973,253555.69761099998,253585.011526,-0.0027439612371374933,,2.5358501152599993
2014-06-04,29.31391500000973,253441.31769099997,253470.63160599998,-0.0004510515795539405,,2.5347063160599994
2014-06-05,29.31391500000973,254651.02226299996,254680.33617799997,0.004772563055274848,,2.546803361779999
2014-06-06,29.31391500000973,255626.35011,255655.664025,0.0038296158299333527,,2.5565566402499993
2014-06-09,29.31391500000973,257114.154513,257143.468428,0.005819563625449442,,2.5714346842799993
2014-06-10,29.31391500000973,256715.98402,256745.297935,-0.0015484371251353046,,2.5674529793499996
2014-06-11,29.31391500000973,256449.764052,256479.07796700002,-0.001036902993516109,,2.5647907796699996
2014-06-12,29.31391500000973,256398.14950100004,256427.46341600004,-0.00020124273453059338,,2.56427463416
2014-06-13,29.31391500000973,255065.662221,255094.976136,-0.005196351678752653,,2.5509497613599996
2014-06-16,29.31391500000973,254245.64162500002,254274.95554000002,-0.0032145697591582367,,2.5427495554
2014-06-17,29.31391500000973,253187.85435500002,253217.16827000002,-0.00416001358747109,,2.5321716827
2014-06-18,29.31391500000973,253432.297166,253461.611081,0.000965348489875506,,2.53461611081
2014-06-19,29.31391500000973,256112.163345,256141.47726,0.010573065355224953,,2.5614147726
2014-06-20,29.31391500000973,258058.036532,258087.350447,0.00759686876102772,,2.58087350447
2014-06-23,29.31391500000973,257563.760287,257593.07420200002,-0.0019151509911040643,,2.57593074202
2014-06-24,29.31391500000973,258061.957444,258091.271359,0.001934047173214326,,2.5809127135899996
2014-06-25,29.31391500000973,256526.010558,256555.32447300002,-0.005951177185932521,,2.56555324473
2014-06-26,29.31391500000973,258122.492317,258151.806232,0.0062227582385179225,,2.58151806232
2014-06-27,29.31391500000973,256149.642266,256178.95618100002,-0.007642208976942011,,2.56178956181
2014-06-30,29.31391500000973,257882.30055500005,257911.61447000006,0.006763468455136756,,2.5791161447000004
2014-07-01,29.31391500000973,257330.47507400002,257359.78898900002,-0.0021395914338097066,,2.57359788989
2014-07-02,29.31391500000973,257731.675977,257760.989892,0.001558910599732899,,2.5776098989199996
2014-07-03,29.31391500000973,259386.37063000002,259415.68454500003,0.006419492157030193,,2.5941568454499997
2014-07-07,29.31391500000973,259483.63051999998,259512.94443499998,0.00037491908082021297,,2.5951294443499995
2014-07-08,29.31391500000973,257852.35081099998,257881.664726,-0.006285928097157334,,2.5788166472599996
2014-07-09,29.31391500000973,258760.644065,258789.95798,0.0035221319629881176,,2.5878995797999997
2014-07-10,29.31391500000973,256189.45469800002,256218.76861300002,-0.009935429438876042,,2.5621876861299997
2014-07-11,29.31391500000973,258486.12595099997,258515.43986599997,0.008963712008424052,,2.5851543986599994
2014-07-14,29.31391500000973,261331.08142700003,261360.39534200003,0.011004973155470887,,2.61360395342
2014-07-15,29.31391500000973,261279.930338,261309.244253,-0.000195710941334859,,2.6130924425299997
2014-07-16,29.31391500000973,261853.618804,261882.932719,0.0021954388473319764,,2.61882932719
2014-07-17,29.31391500000973,260936.55144500002,260965.86536000003,-0.0035018217853242106,,2.6096586536
2014-07-18,29.31391500000973,261354.71223099995,261384.02614599996,0.0016023581682726995,,2.6138402614599996
2014-07-21,29.31391500000973,261377.95326599997,261407.26718099997,8.891528431442808e-05,,2.61407267181
2014-07-22,29.31391500000973,262045.506131,262074.820046,0.002553689008721438,,2.62074820046
2014-07-23,29.31391500000973,262324.137772,262353.451687,0.0010631759317858425,,2.62353451687
2014-07-24,29.31391500000973,261686.538185,261715.85210000002,-0.002430307598013437,,2.6171585210000003
2014-07-25,29.31391500000973,259688.162405,259717.47632000002,-0.007635669616360974,,2.5971747632000004
2014-07-28,29.31391500000973,259374.96912900003,259404.28304400004,-0.001205899889517248,,2.5940428304400007
2014-07-29,29.31391500000973,260774.60927100002,260803.92318600003,0.005395593802753673,,2.6080392318600003
2014-07-30,29.31391500000973,260240.789641,260270.10355600002,-0.0020468236193644795,,2.60270103556
2014-07-31,29.31391500000973,253723.354061,253752.667976,-0.025041045786488914,,2.53752667976
2014-08-01,29.31391500000973,249638.11266300004,249667.42657800004,-0.01609930421849337,,2.4966742657800003
2014-08-04,29.31391500000973,248948.223256,248977.537171,-0.0027632335401370778,,2.48977537171
2014-08-05,29.31391500000973,249255.94388800004,249285.25780300004,0.0012359373279071661,,2.4928525780300004
